,family,txn_hash,output_index,potential_ransom_wallet_addr,potential_ransom_btc,potential_ransom_usd,unix_ts
11705,Cerber,26027ac95d96b2e8368821c14917a0bee900df23daf7a99c5b5d6ce2eb8fa69d,0,19RoSxb1ZLo7jVEazSmpXz6VC4EXodR7yt,0.4,1067.82,1498111456
11706,Cerber,02b1eb8b7536ec2b530acfe30095d789abccca2fc477c7a50eca65a7c9aadde5,0,15TaTGTdsRLPnTD9hMWDuB8tgF266ooqed,1.2398,551.76,1461189685
11707,Cerber,fbc768c99f3bb0bd56cbe2ffdc8b7bb175feaa19c8b50566fac710a873d425f3,0,1Dp1q1EZoy7ZtCM7roUNncVA8NirbveEUF,0.8,478.75,1474615412
11708,Cerber,5e1cb341b9be4148ac1cb06e5e0857b240686fb69bbaab257e4c87461820b3cf,0,1BAFLYi4UCjJPRdGCzuF6kZwoCECUmyBbS,0.8,1015.95,1493090057
11709,Cerber,e3d59afdbd36f37a8ff6272d60b26461dfa22f431b8e31f2f6b419648a517dfa,1,16dceUPQCuQayDGCirspk8ZWvRF2UQhHRd,1.0,1334.12,1493354085
11710,Cerber,07197335334dec5ce35e0c6d7d02e3377eff33c40697d2965a1c37e9e787dd2d,1,1GoUw9dyzb2ue9Gquc61i1ieMqSQHzeBEH,0.6773,523.8,1481330096
11711,Cerber,a42deedcb163bb2f1e576a46cf2193c1d87a8ec274ff638a9fedeb8837793daf,1,1DKnv2HWYxJQtKgnxCeFPZw9LopnQkv2D1,0.8,531.07,1477448099
11712,Cerber,b7f04fc5ad127424c4b256cadb11a932ba3dd4e510dd692658f15fc560eda0e8,10,18BqDsrPKxGMMUfnXEUU4rH5HSh27jZLZt,1.65,1224.09,1479851410
11713,Cerber,5ddc0c55c63e73e5d0b94fe85530cc2d020e391a0ac84b56f7f7614f7b73a0c8,1,16f1MoEEzmiwUXRCYS9hwsDJMjq8dgk2iW,1.0,616.75,1476091287
11714,Cerber,544eff74b6aff4a59fd82b90be592e82a2e4c1a90f496911c3e53e776e10177e,0,14jYMDm4bhCZuK8yVVBgi75rYNqZ6HJGEK,0.8,572.56,1478767136
11715,Cerber,48db84965d977368702c41a30a57e1db3ea9c69b4102607781c03b22429d3c2c,1,1Bn4bwrVWATuHceModQNjrm9oApRgtsHYK,0.6716,516.31,1480719587
11716,Cerber,a7e2e176d5b4b01a9541d05009614ef6c3af766d53296407ff7de6ef59df634b,0,1NENMRwBVHJ6vQMEb1238LDW3ZLCgx3Tj8,0.1,103.7,1490872306
11717,Cerber,a9797b425cee94c8bcf28060027e5d05081e5d61009a6eb97c317c4fe64c13a2,1,1NENMRwBVHJ6vQMEb1238LDW3ZLCgx3Tj8,0.5,518.48,1490874749
11718,Cerber,0c0ab1548b23de50a82519421937d31a6ce66cab457cee973462db90903e9ff1,1,1NENMRwBVHJ6vQMEb1238LDW3ZLCgx3Tj8,0.4,414.78,1490876291
11719,Cerber,89f9b128cb48055a58940256f98c961c2da9f4305d2e6a6cf7d7b7828b6e66a9,0,1Dg64rriKktZ7sx4Nfs5BdktTbf5s9smKU,0.5,1376.9,1496898391
11720,Cerber,4570b9ab3b6ee12dc20c6295c35f0b6c026ea2b34a30a6143fbb48ce4f20cee3,1,1GqsykvCdMKgWDg7tFya9e3qnYmnQQ1mbT,1.0261,598.32,1471943739
11721,Cerber,94ae5662b6b26b5024578dfd11750d08045529e5b994fb1d523e9f4675cd63b2,1,15QL81s1JA3nXRPjP4vyGnCNjPAJDFAe8L,1.0,991.51,1490324301
11722,Cerber,61ba92f0dfa9cfb28ce22c58ddebccb2d694b2637a4aea87cc89ebfa2bc3f4ef,1,163jvfwUQL1UEejpprx6JNtn3TXRddVSTE,0.99,600.74,1474025083
11723,Cerber,6b5c8460bef32c99be692cc138169e2e319c22312c86208b850a34d3b6455d48,0,1A4P2g6dR3bSF4fkHpwPC2UN7qmE7pcqzw,1.25,667.78,1464765436
11724,Cerber,77dfb65a693e1a751b24ff7c7b271da1071edf0e88ee289e0c88331ece535d04,1,13jsas7iLCTdmvmm8YWD9zhfa4oSmR3qUW,0.8,993.68,1492853048
11725,Cerber,04eb1772304d9152729158f20eb7fcdc3be14c3d9d0e219bbfcdab9c9d8c5cc2,1,1BESWoSoqbFxCCd7qv1TE2LBj5m86VX8Tp,0.7863,500.69,1476462287
11726,Cerber,f04852d5098005cd9c6324887902f8a27fec803b0fb4762b1ab19df27efd35c2,1,19gjhxynYH6FAEpsJUHKLASCr2jycuqdTi,0.5,780.73,1493979888
11727,Cerber,007a4edf70f62e0565fbcddf27a9e0872091aef10289955066a2c9650fbb876f,1,1P5eo65QL4KFf4uSysGPvCY3GH4tzqBbPx,0.6594,450.56,1466492818
11728,Cerber,f82a4de1a16aabe43dbf6fc6a1a6a27d2814017a60ee174dd7b6885e007702a7,1,13ciCP1K7X4T9AKCKUEZDiapMGAoHyetMN,0.4,1039.22,1499177899
11729,Cerber,3278379358101f752686029f3496b70fcbd800fc2fc437e9e4b160717dd0b840,1,1JSWLSpbPGU7ykwX3grSFQXeWVJLjwnLmM,0.0902,55.45,1475811243
11730,Cerber,aa54209d39c709c58853e1ea0b3943d73de20f76d505ab13b00de4cf62aa782f,1,12ghZshcuBG8eHzEeyX2uhDwnoktkz3XXb,1.0,596.36,1474425196
11731,Cerber,25d5307b336a7a320b34cd0246c2bf78309d9baaaf0931062bc8e40a0f4e867a,1,1E1ZXzE8G9ua2DyLhEvwTawBR7AVAbrniN,1.0,606.3,1473667004
11732,Cerber,ae89434dd11150675c609e57c8e9a957380ccc39db01ecd8a44eed39145a9d75,0,1M6WaF3NfzzsNVEo5giKoUfGCHSYvzZs3K,0.7,715.79,1483425775
11733,Cerber,4cf21c08659a53ecad8d081ac70e66f14e83ecf1447a251d63f441521921716b,1,16kkqxP7242PgQLzqRoNBHy4AoD5euTSG3,0.2377,176.43,1479883420
11734,Cerber,1e33bbed66f21d26a5b887e5e60fe2d79b063765703b431780d873a6a5699c30,0,18n3CPpz1dQkeXicDPr16s91sT2pM74Npp,1.3184,605.75,1462748380
11735,Cerber,c38230488878c489fc521f5eea339626215842f41b901bcb57c6a58d3038a4bd,1,1KozCGjedgAgxkamNaXNuTWh4aNojdWu8D,0.75,1065.14,1493629564
11736,Cerber,7822611b03b69bd1bc2d0030f479abfe29f44758e389b06a72c0548323de0738,1,1GNR1ZwhYhQh9rPQyJUVCJuZFRNwJ7SZBu,1.25,668.8,1464574457
11737,Cerber,9dab59c5aa46033a025073d54da16d11cf04c8808bf944d6b96f52fa62660f68,0,1A6thyRaf4JyJYWkLfxMjm3i3A7qH2A3ig,0.24,1006.63,1503576558
11738,Cerber,566dc71bb120c75430574d3603e84b9a2b4b746a03a87cbd7691cb985c3064f5,0,17Lm7PVBDQeUT3HXFxXEc5sgUVkx2ZMtSc,0.99,897.25,1485391823
11739,Cerber,287cc9ca15bc6bba72409826e347a3086db948408c4171d09db33916691b4ff6,1,1Bn2jNYajwQRmZ2Mc539r56FkJ6kAeSb2n,0.75,672.19,1484878420
11740,Cerber,65e1c687a1e56ad97e609b864aee5348efce40759294a2a0fb6e91b47f6fa3f3,0,1BjjexKzb6npnqNF8wUgqnVuGDtGTq8ox4,0.256,154.16,1474702041
11741,Cerber,e1929a6ee8c32bdeaffb5276d43cc4c6a165bb85d5e6906d874cf8a9b51dfbe3,1,1E9P8v9CdsADQL8s45myBn2iUSAeF4qhhy,0.8,490.33,1475315708
11742,Cerber,e06914298ba43f951f0e3888ab1e53a26780c2db360798172cedd79a1e8a1466,1,1HqP6L7YL2e6c9Ff5YuXbE384iMhDgmjKq,2.0,1154.58,1472199751
11743,Cerber,09309a6a695f3bb9c1679ab39efee99ad291d3fc81adc356b5ec6d2d3e9af1a4,0,17VizhBmWjL6QNQCZ2H9eNDiBRC74FR8Me,0.7154,438.03,1473259832
11744,Cerber,bea6fc66a301d5aeec292c190d2596b678d4afb3616f4178b590549a61c7924d,1,1wyXMCh1irpU8DSX14y7iLC2bDLogZoii,0.8,661.41,1484370649
11745,Cerber,f2439e2ee63906f8601893e9d2cd5d2ce7b7b7963485f989703ef891467fdc62,1,19qpAdinXwxsFJZd89j9u3A1Mdpxe4uERX,1.1831,681.6,1465158427
11746,Cerber,7950b40ad3c07cb17d13192a553cd56656d8aba17a42aceab3f4d93c725d1e4e,0,1C5PJXUoo1mQXZYh3omz7Zdig49XtoZhMd,1.0,605.58,1475216276
11747,Cerber,16d7a5f3bce279e6321790efadf1a32a1e22e8f3d4dda9cc4e2dbbb49a98e608,0,1BSo8LAoABCxp4bXWy3Cmr2kpYCoVs5Mba,1.0,677.93,1467377748
11748,Cerber,46bbfa58ccb50ced4a2251ebed4e6cd106f3ef2475874608fbcf79a6d95feed3,1,19bef1dS6soPmrwUYrxP4UZJ5u7PuaMo3g,0.8,910.56,1491197542
11749,Cerber,7836941498551263c6042aa1ae4c9eff9d8a9abfaa7b452c27b98f399345fd44,3,18poeV1ScnrfHec9nQu2mPBax6Xa5QDfPS,0.8,910.56,1491180624
11750,Cerber,c624084de99987f7114734e5168a715f9413896a13a3cd53e2e58721a518b57f,0,1A2LVKTfjtv8NTFXGBQnYCEMuoEi7mj3xe,1.24,832.06,1467602520
11751,Cerber,d386b09ee4a623900f72c1504ec7de20d7ff7cec2554a6274f65c4586a79c9a4,1,1LXFfzCYDGYDydMCE31wQDm1wpvY4VHqCr,0.2572,155.76,1475247634
11752,Cerber,4ddd555f671ce3c1a5e7dfbf708e030016e5f1d9be57d9bf8a78e556d01d66ec,0,1EeZou7bjicSeo4kMqJkEYVZ7xBC3P6jwj,0.3357,255.56,1481123817
11753,Cerber,0b650e54f0177dad0c22d2be3cc68e41a2b239011d6daa108f9980333d1ec244,1,12HXBgB8iF6itzDX27AptkH6PB3sCX4R6S,1.0,1012.86,1486123240
11754,Cerber,6e7c7b353039ad15ee62e1230dae222eeb43cd8bc0745c9936a2b9ecadd71be3,9,1HCDdabYWETBaxa2g64QJjNZPAuJnzaoGr,0.3272,199.22,1474293040
11755,Cerber,abeac9f1b4ae1a8506f135e2415c695f66ecf57a63c19c03a3c3b1a3c9be9c69,2,1FQAtBKUnMWE86SpuAcyxU6tuKYqL2uK8i,0.8,1000.97,1489555976
11756,Cerber,7c42ef5afe79c701df386809fb6acf50ff698b6a8346cf865c0640158f154d5c,1,1LEeQu2eQQFuBZuq19fRoCwzorRnXSPZwd,1.0,992.3,1486020732
11757,Cerber,202624537980d6f5bc23fb0db6170b5563cd381651f7cc0c3b1f6708e1a1d141,0,1Nb6B9EAuq9VVN96V6AMxF2ZYQXLq9vcR3,1.25,556.61,1461834608
11758,Cerber,83eaa8ecdf7a56c5208ec125e131d5f9dd92f2a62834b219413ff96757b0c55c,1,1JMjgSjozkoWZY4xJXFwBSXntCVzGBHLSr,0.8,943.13,1492419223
11759,Cerber,88d8960e30932bda9f276cddf2fd5e0e2729d47976686eeca5b5dc1a416ad626,0,1DS3jzLRzza7W44WkSpFFTsNVSuuXCkvQr,0.8,1162.16,1493690451
11760,Cerber,c93fc9b3b023d0a9ae9cf9e52ba26e2d8b7f405f2c88e724a3531d063e4b1ac0,0,1Lm6abrTE3iYDhUdqcqaAcWFxj8EXW4rhm,0.2684,175.38,1477378246
11761,Cerber,3787c4f97be95eae9a889e6584b8a6da31c23d816605be85535d30de4bdaee15,3,1G62bPWCY3PYqJQSycvngSUoGYengRiuPQ,0.28,166.99,1474510217
11762,Cerber,25dc93292a6e6932ad65934de6a5d14b803ebed27a46e71478459db9fa8c2719,17,1PJsPNoeeVPiSToA2pqpPjHextGrhe1ewQ,1.6521,736.94,1462219549
11763,Cerber,0d8127494cfd27e3b6d294da5f99b97d61dcb9698709b245df3a2666850a500e,1,13bUt8zojMGa8JBZtmjucENBFmDy3Xhp9Y,1.25,656.1,1464476851
11764,Cerber,fac2d45c7de93de4e964db2576ddbc4697883caf663ab4b71f9b682c9a15fc2e,1,17FRDkZMiGG9sqwZgziM3Qq2YNfh3Vs5UY,0.8,560.35,1477895997
11765,Cerber,f361fe61de8fd281c47fa055c464a7572674474cb411fc8a502b69e0e4b06a3c,0,1BJEDnBoK9PmqAxEqvRcgDNjSpFkaWzBj4,1.26,523.97,1458834910
11766,Cerber,67d66b6a75c3254a9b1f7ab38d0403488b354e6f3a0d7278ed6cdc2d4660b05e,1,1MTf4HJCDLDoZ5HtALBvpzYzGykf4YxXk6,1.0,1219.58,1491981715
11767,Cerber,e39846c411c967080e54801a254604b59765d9bd95821cb1216d2adc93baf922,1,18ixJsUfPWQRJ3iXwsoZ9y1ZWJGutsF79D,0.8,781.26,1486692013
11768,Cerber,b20ec623c1983abcb0bb1c4c9e68c52c045fb0374b8afc2f8a6a2baff490ff7b,7,1LgFWQuL9ficKJMU1m2FE8R3AJb8J6gRr6,0.862,552.29,1467027699
11769,Cerber,085969411c0f999f870dbda99097d8e15336f212bec82937d7b72f754cce1c51,1,1MTzmqQaMGMKa75yRD6K6NFac4eroRJ7Yv,0.3472,199.2,1470316637
11770,Cerber,194918a4cfcde0d4d2d9236ee34179513239ae89f4d3e69444f97f108b671913,0,17UxMDmtwA9w6duFCAFQqMi7Se5sgPREe8,0.8,1015.95,1493090448
11771,Cerber,fd7cd297af667d09f6ac503d061deba30b782c2bac9d3998195b9071cc3ef025,0,1MG1ehUtmRd7eJ9Nn2Rv1DRfJ2Db55yspF,1.0285,599.72,1471975712
11772,Cerber,d9890d806ef7a17ebdbd7decd39eec87f7c8c28a85ebb38ef454047957828b93,1,1Bp5pwmohv4Jf3carq9pkMt1hymmu4RAXd,1.4,1239.34,1484753044
11773,Cerber,295b9656fd9a0216e2621a0f2e2025f5a37d9ff2679d913def959af11f09e996,1,1Dnbzz6LC9WQtq2ZJvzWZPhndxZ1MZ7Ad,2.0,1380.3,1465851369
11774,Cerber,35971462499b03ffb38de362d93f62a4e359c71cb79bafd4348f4bb89a4fe243,1,13Dsi8jJeaYjX72DTTN9qxanEar7XbwY8Z,0.4,995.99,1500517637
11775,Cerber,19563e371eb4a744beb68771c0af53f360e98330a662bbeb5ca0192cf25945c0,3,142uVG7fMhcwLjazvkTZvFWiSA9Pr9GeLZ,1.0,606.71,1473054804
11776,Cerber,cdd12e9b0670b900fd4600825b7904cf363d7d2fb19cd8678b4b8d2d6c2c35b2,0,18pwmSm4CNdM2U4Rj2Hcbg357ewgBDM3KL,0.75,744.23,1486025797
11777,Cerber,d1d0f153365ab3d94419da76610ded7068963bb51ca267e32c015419c384fcb6,1,1BHeyb6TJNPegxywwYiVeB4e1viPUcwx6E,1.0,734.53,1479720846
11778,Cerber,e1d1aa3fd6e3b6ec26e5d6b76b016d410b572195d1f958f71d33e95c44ef9b29,0,1DJUoXsCKQ2mTKTg61uf5fAExhpbjSEnym,0.28,170.28,1474370240
11779,Cerber,0f9ef35c973ea7cc4bf7842f0d6524cca8f5878fd945e0aaf4a62f2179c16f39,1,1K6jd8dcbz5G8ygPsYFYU1SBACzqX6FQeN,0.8,518.01,1467967464
11780,Cerber,a7271c30dfe572128dff0c92d60a754644aa7adbf2328b2c6cce48220da09ad6,5,1AvYTGEQzxxmJwyQEkMdcHDgqf3xZqaRwQ,1.25,693.59,1464981621
11781,Cerber,30a392f6e15359cf0ac8abad7e2bb1e8ea2b5aa04c21b1c4fcea6860d0bc8f0a,1,185WQXRPujF8y4LV8r1yTnnyS9knAVfNbZ,0.7149,1225.43,1494642286
11782,Cerber,7523bb8808d2b07e412aad79d35b8f2985cbcf89c252b7492ada9cfa7c16b73e,0,1JNjLP5k8xt9QhBYKwyvvCtkqPjzrQfq9W,0.8,943.13,1492411988
11783,Cerber,e49bb8ef2db28c87cff3070db2ece741a79f13bc540cb25209be61676688cfc3,0,1Fe2AkDnMC25bf73uXDPsnVUJ1tJPmZVvZ,0.9014,605.96,1468896535
11784,Cerber,1be45e93f5e7d457c91695227c205dd294647abf9e9ed33f5239c45a3d1ccdaa,1,1Hhz2rybWTia5uAi4n2eomnzX4v2iyVk35,1.0,906.57,1485245378
11785,Cerber,f301e2f722cf90885ec187d06fe45ada1bcf8a29ef9c3f242c6b5cf080284147,0,13KHH1ZoFA3DWyfaBNrtme9KZWHG5aKkNz,0.8,716.82,1483954557
11786,Cerber,ba236b0a2ed34d7c781273d922d7f1f84e3f4f54ca2b6f0297340fb0451c8d1b,0,1iDxTvRgZFa5t73ToKTwjteotFwC2KpSP,0.8,493.4,1476093601
11787,Cerber,d78249057d8fdf95d089e3628516e9532d91f6fece057b90c9c0cc2806c86dd0,0,1FbFzeiSc6ZhBXcUV8HFLL65ygA95w2QpL,0.8,793.84,1486013891
11788,Cerber,a7acde1ba3f7a32ed8e824cca46e65fc82fb458c34cda4a078db0664dae01e32,1,16bYnGgQDB2TgAqMJw3T2PHR3b2Ecc8QGt,0.4183,938.29,1496032684
11789,Cerber,0607b18b28f61b2d8da624eed0e3b5a3f844de141390054e1dd31a9400f2362c,1,1JWTTVn7jpYNb7yyhLFnaReqroiHo7EE9r,1.0,711.73,1479189406
11790,Cerber,44ba7eb7db62a4a0f9a791d84a803589121e9268e5f3799feff2da7328b0a767,0,18uZmVq9GTh9hMjibEDxtHVwTFAQKukJQY,1.0,638.23,1476260593
11791,Cerber,516830ed485325425bef85cb13b5d3cf67bbd1199a3d0ed3b27ee420b993cc84,1,1A9MA2e64VuxTG3SLhhWf2qfHCdtw3V9jL,2.0,1165.12,1465200840
11792,Cerber,de18c9ce3587f70f9f86587b0742c1b372100900de2a8ce90aa85d61697d9dd3,1,1KLEQT32uoHg1jzRUQRvyKiQWt9moAhvds,1.0,610.32,1475580764
11793,Cerber,2a5ad0d3252b8bf56388e72f20cdd4bd81baf76a45e3a88aeda326b586a0e018,0,124BcwPQtUGAFzuh3mLi1VxGD6Yy2sfb3S,0.30665983,310.0,1487142901
11794,Cerber,2793bdfc92d8855859fcb1b4df6ec5e322bc12ea2dd1c7420cfd3d5022296c0b,0,124BcwPQtUGAFzuh3mLi1VxGD6Yy2sfb3S,0.29994423,308.35,1487207515
11795,Cerber,166513c4f87ba8c61f160e1ef8722a8f1b0ddc944dd8773ad56b221d2ae7c5ae,1,1BrmGtq4JLCnkrpA4RfhJppnbQrKcLTUMk,2.8251,2010.71,1479242288
11796,Cerber,c0d58cd6bab85e7d7055339171e39e6514a289ae13586d0384289643c0436616,1,1B8XCVysJjMBJvwFpm2FQ5VgbBpP4h6Let,0.8,716.82,1483954557
11797,Cerber,4d29d54343e957176863569556c16db3af17b40f3f3a70b8ac009d52ae106cd0,0,18YHu9rUMdaHzsXEtCZMZJgiLefm9JPV9F,2.55,1171.62,1462760251
11798,Cerber,f4f95ec4e9933b548f8b8d08818584280fbdee4d617488dafb43c190ae26270d,1,15KXXkxLHH4hj5tG3gydks4pa8e6ojo9Jj,0.75,670.58,1485321471
11799,Cerber,05a511627bb7b76a787a5ccd4e8e989746a9c5a770e82507b4cf11ad47e948f8,0,1JkyZRhBSmWhVqERtfm6tN4GBJyFy1MozP,0.5,1755.29,1502434893
11800,Cerber,de563d465835256fccb4db31951b85a3c4c4588042a4f8924e34faf33c6b3673,1,1ELGxFG5KZZLtk9zcwneaQjYQ9rGHQqfSy,0.3,180.22,1474814874
11801,Cerber,ab7259e8c313be130c161a7648ed9fec4b4b014d5dbcd63c895b0c05c3dbcc0a,0,18VVRbwi69BfZDVWyZe3vosDzty9D13yKP,0.8232,617.5,1466150433
11802,Cerber,92789b0c5b86d1f83690cbdf234784632f7767c09ab896141765c9b60c148b6d,1,1LRSc8Lxh9fF6HUCoXHq6dtiewZtmMcKXM,1.442,657.32,1462913486
11803,Cerber,5632d7e584de7ba4d7c9021b17ff8ea7d72f5354ad981304c7df8f413a5ed599,0,1NHeRp4uR1M3CNnrhQguiJ1HT9ZTXtLk6K,0.375,823.76,1495515062
11804,Cerber,6107ea7a55d988322143697dc88ed5f553ed90ec79bf2ea02f2e0ae7a2deaebf,0,1NQj7Hp5fGSaTvNboxJyEpKVuVDpQMb4Zw,0.2095,221.82,1490954402
11805,Cerber,bbe339fe7aac1947a7ba9fe10f019a7d208aea202b6791d4e3d57ed8397b46bc,1,16aG85wwfbty17PRXW7co9eunP8P9nacf7,0.1,55.04,1470217331
11806,Cerber,5f7d3584882430de7eb83116f2d780b9e8f476dd30d23e78e9d354d92c549bc4,0,16aG85wwfbty17PRXW7co9eunP8P9nacf7,0.5154,283.67,1470218512
11807,Cerber,85e1eebdf0520ef65e240c2e081ecee97e2d2c3a5185975330b0e4edbfb20a82,0,1Ce3x2MnUJRoxd5GWaZuivrteoHgGehwEp,0.8,511.22,1476697010
11808,Cerber,663bf1d7f488ba363bd60f2407dd4c163485769bb222a42fb3882a27751d3bf3,190,18rfLomPgXLYRCMGeTuHovvbwkhWoGBHL5,0.3663,520.21,1493669489
11809,Cerber,55bf227293844646b66617b5b308a0f7a0b146113b274720a8166cdd50e99150,11,1NA4HZxEsTq5tMg6LxchWGS5YC4ppXkmCg,2.0,1355.86,1467365138
11810,Cerber,26799834113443c5a1dc888b7e36d3d4751615446a9ba20fec08844d92c94801,1,14StE3cde62hKZ3tpPnonKT847hBq4BeLS,0.5434,417.75,1480673105
11811,Cerber,a6f218d1fb9dc508cebaa0f55431d4b7013bba03023b9369720008541896ab5b,0,1Bz8ZGRBeZDAphQWejw78tfcapopKSFt89,0.8,483.09,1474875937
11812,Cerber,ca42f70102c6b31fb3e06950922770dcfaf886c0469b1a2348e2280d4eaefe90,0,1M4uo4aBYtj1ZmAVJokJGNcSC2o5KsrW8W,0.248,155.92,1476946019
11813,Cerber,17155a0770b1cf44d075fcff18005227508ba00d638c975c4b17df7419865d5d,1,1M4uo4aBYtj1ZmAVJokJGNcSC2o5KsrW8W,0.742,466.51,1476947935
11814,Cerber,084cecb733e1baf7159884b07ee27ae81721828a004213f7327e1a44eda012e8,0,1HpgbCdFBbSs53qxAPbpJ7R6xY2ebezPHH,1.0,1012.86,1486111826
11815,Cerber,f4c4a010fe8ddc441df37b5883ee4b5c4c9ef8fa79e2baa8ce11efc0612d2a7a,0,1Ma4M6fnszBdwxhe4zKeYgL43B4kh63n1i,0.6774,808.71,1488288192
11816,Cerber,eb24803120eb13441fcaeab5ef6a20bfaa7b71f3573db9ed6583760c669e296d,0,14cNLGsDuXKShAbQCzuKnVAUkNDkgArhr2,1.0,602.2,1474718450
11817,Cerber,6201639a108cfa6a85a66438be4a820a1becb7988b6098e7445920ea9775356e,1,1FWutkxqi8FqoH3upQR6S2GaAutRJM3vVS,0.3306,176.88,1464604116
11818,Cerber,c73adc226c1cc984bf641b4684cce512697bee0454f4c35ae9f7603da5846d94,3,1Cf4YnMWX7dDRCMxZNdUs8QGc33Ka6TaR9,1.0,1178.91,1492410208
11819,Cerber,056ebf36f10ea9ec1622f6ccf5c99f8a4df119ccdfbf8b43baff606b238c2514,3,1Naof63tvZZ89Ztvhrpt3ucim2p9yvCvLD,0.7322,480.79,1469455100
11820,Cerber,f219c11a48489d2b5ab75c944c0eee854cb2f829bd4f41a35ed61429eda5f4ba,1,1Q9axiEuUaatnk4hhBYaYtZXcgi5GAgUzW,0.56,534.32,1483105918
11821,Cerber,98fad7058e71d15cd8c46721bd49ce0c44de121c97884f129955bc64f719f58b,0,1DEe3A9xWPdgm49BmMKojRYAnLMDohekdC,0.8,718.8,1482460528
11822,Cerber,0ea60a4de7061833189824164cc4271be18bdc2590c12e13c424948bf4820d84,0,1J1iKDqEsqRknMiFHByr3nJYrx7W3844ne,0.16,429.58,1501429386
11823,Cerber,06f82e5f289923be7d5f2ece177c72cfe2f2dbbbacc2f1eb1946a7513fb1b615,1,1NWxP2PWnKhhNCX7Wv3VGRkNbakBC5NS8P,1.0,754.89,1480952185
11824,Cerber,ad525ea784ef5a9cc21452cfae68c37bd3f5694af005330b5ce76ba161ebf4ee,0,1Cipv6z4pNayqY5Es9yXhVMmR7f5VnKpc4,0.7,667.91,1483084709
11825,Cerber,f36a98c03c0094e5bf9d9997aae6e22a5852638dfd7dfc7fdf5d422035ccf979,5,1BJr9z2EQUbnnUCAab8RC1yZLKQ74e8km9,0.1804,109.71,1474380938
11826,Cerber,d1294bae30d0dbc70eba585a94f6cac9a82d11f0ca40c17f3005ce98bb0b9cad,0,16iZJrtD9GmSeNeweoYeTtmmTUu1wbQpoj,0.5209917,317.14,1473860277
11827,Cerber,0f07c1259b996538e12b2169b19db57f5ce0133de43cdcf79fbbaeaa714cd88d,0,12JZVe7QLiAhNWiAPTvPRmbvErxnoZSQsP,1.25,721.21,1465537736
11828,Cerber,dd0dabb01483a8e0cd2d81b2d1d9809aa374f4ee77f99fc425cf7019a21db1f1,2,1J9CAKve6UG1Ao5tx1uLcoNvun6YfxFyfA,1.5,984.72,1469811252
11829,Cerber,5a8c742e11de61b3b949dd2a6e0231afe00299a0815a8e5dbcf05c686fef2182,0,1GSCcJTJU1Cv8ujGX1avpRPfqJKtiqvVuT,0.8,580.9,1478664084
11830,Cerber,b8e9fc1cfd738073765539ad92f73333446c0d58a6a6bf5be34da568d33a7795,1,1sbtR16iSe2zd5g8QbB7YFjy45eajZ1Eq,2.9,2599.13,1484932870
11831,Cerber,84a6e22eb6092bca69b84a709065a83d4edfcb78866c32f701801be3b6742890,1,1MFWToLnVPEFuYtZ7o8pjMRobskMzkzz4i,1.0,940.7,1485856661
11832,Cerber,389e60901d0ad5f2f21342508221f9eb66718b97e21303f4ffebf56a207c2c72,1,129mczcETtPz6cd7tQbw77rtbCKyMyzmy3,0.58048,1014.89,1494814393
11833,Cerber,4c3bf1530122017035137daba3e643d3e74154ef68fb73d62748d261e0d54ec6,2,13S6cYdcVcUce49xF8Gx8mfSTiio29KUXc,1.3776,608.55,1463719693
11834,Cerber,b8fee84376d1fa56a2f15f5dccdece3e8164d42737260cac307fc341a41102dc,1,14LqqkJTMrhQnJGj3bh8F3s6yu6NKKBYrU,0.75,728.41,1490532449
11835,Cerber,b993a238ddf5d73a75d2300b2762a4537ff8dca90dcb76a2482017dcb19659af,1,1AzYp1SG7bBnbGEWXCCo6WE7oz9xG9k2Fh,0.8,506.12,1476850414
11836,Cerber,2bb0889aa2097a2c931d0b09c1528c19295fe942e7daa057f1141115cfb41fec,16,15AroB89TWPzrVxibU5fYVuWrQzLzPqkPx,1.0,1251.21,1489588313
11837,Cerber,d2b55aa0e05f0cd7c7dddd5107bad39630b5c7f42a7e5036a1d4ffb3ab8badb0,1,19cacoL4yRcECXnR3HxQRq33KYeGDVn3yd,1.0,571.68,1472716553
11838,Cerber,517b8f54cee5817e627094d287f7ba89ad4ecdd80514b04da66a18b5788f0649,1,1HiVeCTQPgybtpcXwLSHA5dCtyVckPF3kd,0.8,623.43,1481874701
11839,Cerber,8eb147f7dc4948b2f66a85182632128cec0c9e438632b18221511305c876d620,0,1HDKzD71WyZYcx13FnErXpjiTEr9eqeUQH,0.8,662.06,1484542401
11840,Cerber,1cd7384ef100d70f7c1a39ed618b303dcd1a233bce0c520b0d59a377149155c0,1,1YMsTtmiT4fNdhUDoRPhA2wsjkStnbBsE,1.0,775.07,1481506626
11841,Cerber,7a5092640a81a4215db6f14185352c3ec9b0a17f33e578575c5170501fa4d994,0,13pD8dMStkcJgYeJeRSUR9SwkouTNxaS8K,1.0,1279.48,1488784669
11842,Cerber,178a2d89dd09227aaa66acd21e8a813273df15925b2a6a6bdd350bb15f79a7c1,0,14XjSL19wqdVceuthCx9NSmCdVwY3ZQEmE,0.32,1378.86,1503916659
11843,Cerber,6466feccdcf1d1912309d27bf1c274c343e19c3732c1665981fbe253bb9b7d51,10,17CNFqiAUySDFocQQxTYbUxBjWwWgu8tvQ,1.4197,640.2,1463072693
